customer_id,age,gender,geography,tenure_years,num_products,has_credit_card,is_active_member,credit_score,account_balance,estimated_salary,num_transactions_6m,avg_transaction_amount,num_complaints,last_interaction_days_ago,mobile_app_logins_monthly,net_banking_active,branch_visits_year,has_loan,loan_default_history,emi_to_income_ratio,joining_date,last_transaction_date,churn
CUST00138,38.0,Female,Hyderabad,14.0,2.0,1.0,0.0,609.0,91895.76,121846.79,6.0,6434.61,0.0,223.0,,YES,2.0,0.0,0.0,,2019-11-17,2024-08-15,1
CUST00139,53.0,Female,Hyderabad,7.0,1.0,0.0,1.0,,113106.84,43730.43,5.0,11137.9,0.0,143.0,56.0,YES,15.0,1.0,0.0,0.527,2017-10-19,2024-08-30,0
CUST00140,26.0,Male,Pune,4.0,1.0,1.0,0.0,548.0,5952.0,48094.17,46.0,10863.31,0.0,614.0,51.0,1,4.0,0.0,0.0,,2016-12-18,2024-06-20,0
CUST00141,45.0,,Kolkata,,1.0,1.0,0.0,597.0,151843.84,24486.3,,4630.35,0.0,23.0,4.0,1,28.0,1.0,0.0,0.445,2020-06-18,2025-01-30,0
CUST00142,59.0,,Pune,4.0,1.0,1.0,1.0,605.0,141438.31,58802.08,35.0,4764.73,0.0,43.0,10.0,0,26.0,0.0,0.0,,2017-11-09,2022-07-10,0
CUST00143,21.0,,Ahmedabad,,1.0,1.0,1.0,,51174.74,61027.36,55.0,14111.87,2.0,266.0,46.0,1,24.0,1.0,0.0,0.066,2019-09-24,2022-05-22,0
CUST00144,44.0,Female,Mumbai,,2.0,1.0,0.0,628.0,65755.3,37501.57,64.0,14599.74,0.0,381.0,20.0,YES,27.0,1.0,0.0,0.614,2018-04-11,2021-02-13,0
CUST00145,45.0,Male,Hyderabad,7.0,2.0,0.0,1.0,531.0,99975.67,32876.69,6.0,11127.69,0.0,235.0,27.0,0,28.0,1.0,0.0,0.489,2023-07-15,2024-12-08,0
CUST00146,52.0,Female,Mumbai,6.0,3.0,0.0,1.0,618.0,90345.88,87746.52,14.0,3661.33,2.0,131.0,,1,10.0,1.0,0.0,0.172,2018-03-23,2024-09-08,1
CUST00147,,Female,Pune,5.0,1.0,1.0,1.0,642.0,1333.94,42693.23,52.0,12342.39,0.0,528.0,35.0,0,2.0,0.0,0.0,,2019-12-21,2021-08-26,0
CUST00148,25.0,Male,Ahmedabad,13.0,2.0,1.0,1.0,600.0,10448.37,50747.51,50.0,6609.62,0.0,232.0,56.0,0,16.0,1.0,1.0,0.158,2017-12-30,2021-03-27,0
CUST00149,49.0,Female,Ahmedabad,,,1.0,0.0,705.0,14195.37,10000.0,17.0,1656.66,1.0,623.0,33.0,NO,8.0,0.0,0.0,,2023-03-09,2021-09-24,1
CUST00150,46.0,FEMALE,Pune,0.0,1.0,1.0,1.0,724.0,112740.77,152528.01,9.0,4816.52,,323.0,30.0,0,9.0,0.0,0.0,,2017-08-19,2021-03-24,0
CUST00151,45.0,Female,Pune,9.0,2.0,0.0,1.0,644.0,46397.42,112672.96,40.0,6881.37,0.0,421.0,20.0,1,25.0,0.0,0.0,,2019-03-08,2023-10-01,0
CUST00152,47.0,Female,Bangalore,0.0,2.0,1.0,1.0,668.0,63085.05,55207.76,36.0,13432.75,0.0,201.0,57.0,NO,15.0,0.0,0.0,,2019-07-19,2021-09-10,0
CUST00153,33.0,Male,Mumbai,0.0,1.0,1.0,1.0,477.0,118514.34,39036.76,74.0,3987.37,0.0,46.0,6.0,NO,14.0,0.0,0.0,,2016-05-23,2021-08-14,0
CUST00154,45.0,,Hyderabad,13.0,1.0,1.0,0.0,616.0,33360.39,,49.0,3171.25,1.0,670.0,46.0,NO,18.0,1.0,1.0,0.257,2020-06-08,2024-12-10,0
CUST00155,46.0,M,Kolkata,9.0,1.0,1.0,1.0,730.0,110549.21,74338.66,52.0,5586.23,1.0,416.0,29.0,NO,10.0,0.0,0.0,,2015-11-09,2024-05-18,0
CUST00156,33.0,,Kolkata,13.0,2.0,1.0,0.0,616.0,46714.62,23961.34,69.0,7390.54,0.0,118.0,41.0,YES,13.0,0.0,0.0,,2022-08-01,2022-10-11,1
CUST00157,66.0,Male,Hyderabad,7.0,1.0,1.0,1.0,591.0,37879.84,10000.0,31.0,11365.12,0.0,659.0,30.0,NO,19.0,0.0,0.0,,2020-04-09,2023-01-02,0
CUST00158,48.0,Female,Kolkata,7.0,1.0,0.0,1.0,832.0,32401.69,53956.96,57.0,10852.12,1.0,576.0,25.0,0,15.0,1.0,0.0,0.384,2018-03-29,2021-12-23,0
CUST00159,27.0,Female,Pune,13.0,2.0,1.0,1.0,796.0,268066.54,12465.02,78.0,100.0,3.0,459.0,51.0,YES,21.0,0.0,0.0,,2016-01-16,2023-11-23,0
CUST00160,51.0,Female,,,1.0,0.0,0.0,687.0,118263.44,81855.2,79.0,6220.92,1.0,531.0,22.0,NO,6.0,1.0,0.0,0.232,2018-04-26,2023-07-18,0
CUST00161,,Male,Pune,5.0,1.0,0.0,1.0,741.0,1632.21,82123.26,47.0,8619.53,0.0,258.0,58.0,NO,21.0,0.0,0.0,,2015-08-26,2024-12-26,0
CUST00162,52.0,Female,Kolkata,3.0,1.0,1.0,1.0,472.0,252501.17,36071.49,76.0,3648.02,4.0,112.0,44.0,YES,27.0,0.0,0.0,,2018-02-20,2021-04-11,0
CUST00163,57.0,Male,Kolkata,0.0,4.0,0.0,1.0,587.0,119488.86,53616.63,60.0,4097.77,1.0,578.0,30.0,0,16.0,1.0,0.0,0.553,2022-08-21,2025-02-28,0
CUST00164,31.0,Male,Kolkata,,1.0,1.0,1.0,612.0,12923.88,145521.67,22.0,11122.91,0.0,,32.0,0,18.0,0.0,0.0,,2021-02-15,2023-06-04,0
CUST00165,55.0,Male,Mumbai,14.0,1.0,1.0,1.0,631.0,6352.74,106005.14,30.0,11415.88,0.0,572.0,23.0,NO,2.0,1.0,0.0,0.486,2022-12-09,2023-11-06,0
CUST00166,,Female,Chennai,8.0,1.0,0.0,1.0,611.0,29475.99,56909.89,32.0,7113.97,1.0,573.0,9.0,NO,10.0,0.0,0.0,,2019-09-05,2023-09-05,0
CUST00167,53.0,Male,Kolkata,14.0,1.0,1.0,0.0,446.0,78291.92,166678.37,38.0,10009.68,2.0,81.0,3.0,0,3.0,0.0,0.0,,2023-08-29,2024-04-13,0
CUST00168,67.0,Male,Pune,0.0,2.0,1.0,1.0,681.0,76682.99,27122.5,2.0,10315.94,0.0,493.0,34.0,NO,20.0,0.0,0.0,,2023-05-13,2021-01-30,0
CUST00169,39.0,Male,Ahmedabad,3.0,4.0,1.0,0.0,693.0,25820.55,42492.21,64.0,2515.9,0.0,448.0,34.0,YES,4.0,0.0,0.0,,2018-10-13,2022-09-12,1
CUST00170,32.0,Female,Hyderabad,2.0,2.0,1.0,1.0,778.0,47200.33,70579.43,50.0,2582.84,0.0,525.0,9.0,0,25.0,1.0,0.0,0.58,2018-08-01,2022-02-05,0
CUST00171,30.0,Female,Ahmedabad,6.0,1.0,1.0,1.0,587.0,19049.42,13759.72,55.0,6033.75,0.0,264.0,59.0,0,4.0,0.0,0.0,,2020-09-01,2022-08-06,0
CUST00172,31.0,Female,Mumbai,4.0,1.0,1.0,0.0,580.0,4152.21,146612.37,28.0,4535.05,,729.0,55.0,YES,29.0,1.0,0.0,0.439,2016-07-01,2024-08-13,0
CUST00173,41.0,Male,Delhi,4.0,1.0,0.0,1.0,436.0,58214.2,82326.08,3.0,5016.64,0.0,448.0,46.0,NO,17.0,0.0,0.0,,2017-07-14,2022-12-22,0
CUST00174,46.0,Female,Kolkata,3.0,1.0,1.0,1.0,627.0,34093.17,43402.05,59.0,7524.35,1.0,208.0,12.0,1,28.0,0.0,0.0,,2015-05-31,2024-11-26,0
CUST00175,46.0,Female,Kolkata,0.0,2.0,1.0,1.0,722.0,62625.17,92911.48,20.0,7541.65,0.0,607.0,46.0,NO,9.0,0.0,0.0,,2023-12-12,2023-04-07,0
CUST00176,53.0,Female,Hyderabad,4.0,1.0,0.0,0.0,601.0,234256.84,80842.23,62.0,100.0,2.0,630.0,26.0,1,24.0,0.0,0.0,,2019-11-23,2022-07-15,0
CUST00177,,Male,Kolkata,3.0,1.0,0.0,1.0,821.0,12379.96,62813.96,63.0,8478.01,1.0,167.0,45.0,NO,8.0,1.0,0.0,0.599,2023-05-02,2024-07-15,1
CUST00178,61.0,Female,Ahmedabad,13.0,1.0,1.0,1.0,629.0,157.12,26659.39,19.0,6740.31,0.0,455.0,18.0,NO,27.0,1.0,0.0,0.46,2020-04-01,2021-01-09,0
CUST00179,,Female,Ahmedabad,9.0,1.0,1.0,1.0,662.0,6399.53,17551.52,6.0,9128.11,0.0,543.0,33.0,1,3.0,1.0,0.0,0.407,2018-07-08,2021-09-16,1
CUST00180,77.0,Female,Pune,12.0,2.0,1.0,1.0,541.0,49697.13,162472.04,75.0,4795.32,0.0,115.0,55.0,1,2.0,0.0,0.0,,2022-01-23,2024-01-21,0
CUST00181,50.0,Male,Delhi,7.0,,1.0,1.0,673.0,98188.06,20890.6,45.0,4822.91,0.0,561.0,38.0,NO,21.0,0.0,0.0,,2019-06-25,2024-05-26,0
CUST00182,31.0,Male,Mumbai,1.0,2.0,0.0,0.0,492.0,69545.63,142918.62,70.0,6047.3,1.0,488.0,43.0,0,0.0,0.0,0.0,,2021-03-16,2025-02-24,1
CUST00183,28.0,,Delhi,7.0,2.0,1.0,1.0,705.0,54639.05,41209.63,62.0,13342.85,0.0,711.0,27.0,YES,3.0,0.0,0.0,,2021-02-12,2021-02-08,1
CUST00184,,Female,Delhi,0.0,1.0,0.0,0.0,,34951.9,106601.3,78.0,5916.02,0.0,627.0,31.0,0,17.0,0.0,0.0,,2019-08-13,2025-02-23,0
CUST00185,39.0,Female,Hyderabad,12.0,4.0,1.0,1.0,759.0,29682.1,93617.32,14.0,13554.16,0.0,28.0,27.0,YES,24.0,1.0,0.0,0.514,2023-04-03,2023-12-17,0
CUST00186,51.0,Male,Hyderabad,3.0,1.0,1.0,0.0,,37765.09,101616.75,65.0,12885.51,0.0,604.0,19.0,1,6.0,0.0,0.0,,2020-04-19,2024-07-09,0
CUST00187,48.0,Female,Bangalore,,1.0,1.0,1.0,663.0,75664.76,104280.57,54.0,6308.11,1.0,653.0,21.0,YES,8.0,1.0,1.0,0.463,2017-04-28,2024-02-01,0
CUST00188,41.0,Male,Hyderabad,4.0,2.0,1.0,1.0,695.0,14690.17,10537.38,,5444.79,0.0,281.0,25.0,1,22.0,0.0,0.0,,2022-04-08,2024-07-12,0
CUST00189,31.0,Male,Kolkata,12.0,1.0,1.0,0.0,1500.0,118049.25,47946.16,,5619.08,1.0,705.0,55.0,YES,17.0,0.0,0.0,,2018-10-01,2022-12-23,0
CUST00190,,Male,Mumbai,4.0,1.0,1.0,1.0,581.0,68500.97,20278.08,31.0,7279.67,1.0,352.0,23.0,NO,1.0,1.0,0.0,0.185,2020-04-10,2023-10-05,0
CUST00191,36.0,Female,Kolkata,4.0,3.0,1.0,1.0,459.0,25084.46,82572.04,45.0,5205.77,5.0,,1.0,0,7.0,0.0,0.0,,2020-09-20,2024-10-02,1
CUST00192,53.0,Male,,15.0,2.0,1.0,1.0,678.0,55636.46,22066.23,74.0,11678.57,1.0,592.0,2.0,NO,24.0,1.0,1.0,0.303,2018-03-10,2021-05-31,0
CUST00193,45.0,Female,Bangalore,11.0,1.0,0.0,0.0,638.0,263269.9,10000.0,69.0,4771.46,1.0,649.0,15.0,0,5.0,0.0,0.0,,2016-02-29,2022-09-08,0
CUST00194,26.0,Male,Delhi,3.0,2.0,1.0,0.0,605.0,1656.35,65500.91,20.0,12315.18,0.0,680.0,39.0,YES,13.0,1.0,0.0,0.18,2019-02-07,2021-05-10,1
CUST00195,44.0,Female,Kolkata,7.0,2.0,1.0,1.0,711.0,17803.76,10000.0,48.0,3337.53,2.0,669.0,26.0,1,,0.0,0.0,,2021-10-11,2024-08-22,1
CUST00196,47.0,Male,Kolkata,2.0,1.0,1.0,1.0,646.0,47591.7,85349.53,22.0,100.0,0.0,610.0,15.0,1,14.0,0.0,0.0,,2016-05-30,2021-09-16,0
CUST00197,31.0,Male,Ahmedabad,11.0,2.0,1.0,0.0,544.0,81386.12,24694.82,40.0,100.0,0.0,316.0,8.0,YES,24.0,0.0,0.0,,2018-04-14,2024-01-10,0
CUST00198,,Female,Hyderabad,3.0,4.0,1.0,1.0,495.0,19083.75,41376.81,50.0,5298.27,0.0,256.0,31.0,YES,6.0,1.0,0.0,0.479,2018-08-29,2021-03-01,0
CUST00199,,Female,Chennai,0.0,4.0,0.0,1.0,560.0,214361.62,,50.0,3962.12,1.0,667.0,18.0,0,16.0,0.0,0.0,,2019-12-12,2022-05-26,0
CUST00200,27.0,Female,Delhi,6.0,2.0,1.0,0.0,841.0,82305.71,141004.09,9.0,3736.27,0.0,322.0,17.0,NO,10.0,1.0,1.0,0.307,2019-07-12,2022-02-05,1
CUST00201,47.0,Female,Ahmedabad,0.0,1.0,1.0,0.0,708.0,167927.11,16483.4,73.0,12915.05,1.0,225.0,20.0,NO,24.0,1.0,0.0,0.261,2016-11-26,2023-02-19,0
CUST00202,49.0,Female,Hyderabad,14.0,2.0,1.0,1.0,665.0,31956.81,60439.95,79.0,4342.41,0.0,,2.0,1,1.0,0.0,0.0,,2019-07-25,2025-02-01,0
CUST00203,56.0,Female,Ahmedabad,1.0,1.0,1.0,1.0,635.0,141265.79,10000.0,52.0,100.0,0.0,16.0,23.0,0,,0.0,0.0,,2018-08-16,2021-12-14,0
CUST00204,56.0,Female,Hyderabad,10.0,2.0,0.0,1.0,630.0,38013.41,41573.29,46.0,10823.72,1.0,568.0,53.0,YES,22.0,0.0,0.0,,2015-09-21,2025-03-01,0
CUST00205,24.0,Male,Kolkata,6.0,1.0,1.0,1.0,743.0,23308.63,145072.87,78.0,14680.34,3.0,96.0,57.0,1,9.0,0.0,0.0,,2022-12-12,2025-01-11,0
CUST00206,30.0,Male,Pune,0.0,2.0,0.0,0.0,611.0,194120.76,86899.07,73.0,10249.3,3.0,51.0,27.0,0,10.0,0.0,0.0,,2020-09-15,2024-03-20,0
CUST00207,49.0,Female,Hyderabad,10.0,1.0,1.0,1.0,696.0,7740.12,46054.76,9.0,4649.36,0.0,609.0,20.0,0,2.0,1.0,0.0,0.168,2016-02-06,2023-11-06,0
CUST00208,49.0,Female,Bangalore,2.0,3.0,0.0,1.0,622.0,229020.4,73633.06,33.0,8857.99,0.0,645.0,3.0,0,26.0,0.0,0.0,,2020-05-07,2023-04-19,0
CUST00209,49.0,Female,Chennai,12.0,1.0,1.0,1.0,805.0,49075.22,52577.64,57.0,3983.41,0.0,,46.0,0,8.0,0.0,0.0,,2017-08-14,2023-11-01,0
CUST00210,80.0,Female,Mumbai,5.0,1.0,1.0,1.0,709.0,392777.89,71303.18,31.0,3141.97,0.0,624.0,0.0,1,29.0,0.0,0.0,,2015-05-31,2024-04-09,1
CUST00211,49.0,Female,Delhi,5.0,2.0,1.0,1.0,750.0,62051.84,104754.75,74.0,7011.92,0.0,680.0,26.0,NO,2.0,0.0,0.0,,2019-12-24,2023-04-27,0
CUST00212,57.0,Male,Bangalore,5.0,1.0,0.0,0.0,603.0,113336.38,61756.08,74.0,7715.1,0.0,161.0,17.0,1,17.0,0.0,0.0,,2015-04-16,2025-01-07,0
CUST00213,54.0,Female,Ahmedabad,10.0,1.0,0.0,1.0,735.0,567.69,83799.66,39.0,6986.07,4.0,189.0,36.0,NO,25.0,0.0,0.0,,2019-12-15,2023-06-06,0
CUST00214,50.0,Female,Hyderabad,12.0,3.0,0.0,1.0,625.0,54920.24,84459.82,69.0,16358.31,0.0,576.0,19.0,YES,26.0,0.0,0.0,,2015-08-23,2021-01-13,1
CUST00215,38.0,Female,Bangalore,1.0,2.0,1.0,0.0,659.0,106986.16,61954.17,53.0,8213.96,0.0,604.0,29.0,YES,,1.0,0.0,0.199,2020-06-23,2025-02-04,1
CUST00216,52.0,Female,Hyderabad,1.0,2.0,0.0,0.0,781.0,122164.89,45562.96,58.0,12798.7,2.0,620.0,47.0,YES,18.0,0.0,0.0,,2017-09-08,2021-10-24,0
CUST00217,32.0,Male,Delhi,5.0,1.0,0.0,1.0,567.0,13762.64,53992.67,76.0,19159.41,0.0,283.0,33.0,NO,25.0,0.0,0.0,,2022-03-11,2022-12-01,0
CUST00218,39.0,Female,Hyderabad,9.0,2.0,1.0,0.0,666.0,43436.36,102967.41,64.0,5632.29,0.0,118.0,4.0,0,21.0,0.0,0.0,,2023-02-18,2024-09-18,0
CUST00219,36.0,,Hyderabad,4.0,1.0,1.0,1.0,685.0,43450.27,106296.67,27.0,8742.92,0.0,384.0,51.0,YES,16.0,0.0,0.0,,2020-08-31,2022-05-03,1
CUST00220,43.0,Male,Ahmedabad,13.0,1.0,1.0,1.0,692.0,8753.13,29488.23,,12084.87,2.0,533.0,,0,3.0,1.0,1.0,0.416,2023-01-28,2023-07-20,0
CUST00221,72.0,Female,Chennai,6.0,2.0,0.0,1.0,614.0,46821.74,64560.43,49.0,8610.31,0.0,419.0,19.0,1,3.0,0.0,0.0,,2021-12-15,2022-11-29,0
CUST00222,18.0,Female,Bangalore,,2.0,1.0,0.0,817.0,131643.75,44883.13,64.0,6614.45,0.0,552.0,37.0,1,20.0,0.0,0.0,,2019-04-16,2021-08-10,0
CUST00223,51.0,Male,Delhi,4.0,4.0,1.0,1.0,546.0,28554.65,106998.1,77.0,19717.63,0.0,207.0,,1,25.0,0.0,0.0,,2015-03-16,2023-08-20,0
CUST00224,21.0,Female,Pune,7.0,2.0,1.0,1.0,767.0,45331.67,56151.88,63.0,13991.74,2.0,266.0,11.0,NO,10.0,1.0,0.0,0.471,2020-04-26,2024-02-11,0
CUST00225,,Male,Bangalore,9.0,2.0,1.0,1.0,747.0,259450.79,163036.95,22.0,100.0,0.0,532.0,30.0,YES,15.0,0.0,0.0,,2023-09-18,2024-09-02,1
CUST00226,56.0,Male,Mumbai,5.0,2.0,1.0,1.0,802.0,2577.73,83715.9,2.0,,0.0,471.0,19.0,1,17.0,1.0,0.0,0.368,2021-02-02,2022-09-23,0
CUST00227,43.0,Male,Delhi,14.0,1.0,0.0,1.0,523.0,71625.33,122279.86,39.0,16001.7,3.0,399.0,10.0,1,16.0,0.0,0.0,,2018-11-25,2021-01-30,0
CUST00228,28.0,Male,Hyderabad,4.0,1.0,1.0,1.0,580.0,,34415.57,57.0,13976.76,5.0,614.0,30.0,1,27.0,0.0,0.0,,2019-09-15,2021-05-06,0
CUST00229,33.0,Male,Chennai,,1.0,1.0,1.0,769.0,114464.0,75468.89,79.0,11753.32,0.0,361.0,,1,13.0,1.0,0.0,0.319,2023-02-22,2024-02-13,0
CUST00230,51.0,Male,Hyderabad,6.0,1.0,1.0,1.0,,100685.03,99646.92,23.0,15754.76,3.0,125.0,49.0,0,29.0,1.0,0.0,0.557,2023-12-24,2023-01-27,0
CUST00231,33.0,Male,Ahmedabad,3.0,4.0,0.0,1.0,521.0,103702.09,33667.99,62.0,12413.13,1.0,,56.0,NO,,0.0,0.0,,2018-10-07,2022-04-15,1
CUST00232,45.0,Female,Delhi,,1.0,1.0,0.0,611.0,4866.05,75813.71,13.0,10893.62,0.0,509.0,25.0,NO,8.0,0.0,0.0,,2023-09-29,2025-01-01,0
CUST00233,43.0,Female,Ahmedabad,,2.0,0.0,1.0,665.0,61109.03,117074.36,47.0,8670.75,1.0,495.0,53.0,1,1.0,1.0,0.0,0.218,2022-08-01,2023-07-24,0
CUST00234,34.0,Male,Hyderabad,0.0,2.0,1.0,0.0,777.0,,61902.0,20.0,2641.98,1.0,562.0,39.0,1,27.0,1.0,0.0,0.171,2018-07-24,2021-07-09,0
CUST00235,70.0,Female,Mumbai,14.0,2.0,1.0,0.0,635.0,7903.02,40929.9,13.0,1136.35,1.0,701.0,,0,7.0,1.0,0.0,0.279,2020-11-03,2024-08-16,0
CUST00236,50.0,Male,Bangalore,0.0,2.0,1.0,1.0,601.0,969.85,147118.38,55.0,11864.77,0.0,39.0,10.0,1,18.0,0.0,0.0,,2018-03-01,2025-02-16,0
CUST00237,,Female,Mumbai,2.0,1.0,1.0,1.0,675.0,134802.7,28130.19,27.0,11775.27,0.0,70.0,27.0,YES,23.0,1.0,0.0,0.239,2020-12-19,2021-12-22,0
CUST00238,44.0,Female,Mumbai,14.0,3.0,0.0,1.0,688.0,99665.4,81235.63,31.0,7786.43,2.0,247.0,40.0,YES,1.0,1.0,0.0,0.611,2022-09-26,2023-06-15,0
CUST00239,33.0,Male,Bangalore,13.0,3.0,1.0,1.0,685.0,42510.36,46668.95,22.0,3716.67,1.0,145.0,34.0,YES,2.0,0.0,0.0,,2021-09-10,2022-07-08,0
CUST00240,,Female,Chennai,10.0,2.0,0.0,0.0,636.0,225603.19,37526.63,32.0,2349.9,1.0,264.0,42.0,0,15.0,1.0,1.0,0.162,2018-02-27,2021-07-18,0
CUST00241,32.0,Female,Kolkata,2.0,3.0,0.0,1.0,,,104666.28,64.0,6189.04,0.0,4.0,40.0,1,3.0,1.0,1.0,0.512,2015-12-09,2021-05-28,0
CUST00242,41.0,Female,Bangalore,1.0,1.0,1.0,1.0,577.0,275014.66,66778.56,22.0,11509.37,4.0,556.0,37.0,1,9.0,0.0,0.0,,2020-03-26,2023-01-10,1
CUST00243,49.0,Female,Kolkata,11.0,1.0,1.0,1.0,764.0,211962.05,91235.46,62.0,19191.99,1.0,519.0,11.0,YES,27.0,0.0,0.0,,2020-11-16,2021-05-31,0
CUST00244,53.0,Female,Ahmedabad,,2.0,1.0,1.0,665.0,52513.38,10000.0,47.0,7877.44,0.0,423.0,55.0,0,11.0,1.0,0.0,0.55,2019-11-27,2024-05-25,0
CUST00245,26.0,Male,Hyderabad,5.0,2.0,1.0,1.0,624.0,112424.79,95124.79,1.0,9438.78,0.0,129.0,54.0,YES,9.0,1.0,0.0,0.41,2021-06-28,2023-05-22,0
CUST00246,38.0,Male,Hyderabad,12.0,1.0,1.0,1.0,739.0,88497.22,46176.16,68.0,,1.0,703.0,32.0,0,28.0,0.0,0.0,,2020-11-29,2024-04-17,0
CUST00247,36.0,Male,Kolkata,0.0,2.0,0.0,0.0,560.0,133469.33,10000.0,43.0,7680.9,2.0,21.0,53.0,NO,8.0,1.0,0.0,0.501,2023-06-20,2023-06-16,0
CUST00248,34.0,Male,Delhi,5.0,1.0,1.0,1.0,632.0,123976.02,150389.58,38.0,9843.74,1.0,306.0,15.0,NO,18.0,0.0,0.0,,2015-03-12,2023-03-23,0
CUST00249,65.0,Female,Chennai,,4.0,0.0,1.0,661.0,13306.28,99040.54,41.0,12109.92,2.0,55.0,12.0,1,19.0,0.0,0.0,,2019-10-24,2024-03-29,0
CUST00250,47.0,Male,Mumbai,5.0,2.0,1.0,1.0,615.0,21298.23,84091.1,14.0,13510.13,0.0,291.0,50.0,0,3.0,0.0,0.0,,2021-12-13,2021-07-11,0
CUST00251,26.0,Male,Pune,4.0,1.0,1.0,1.0,658.0,24710.45,124976.75,3.0,8270.69,0.0,190.0,20.0,YES,9.0,1.0,0.0,0.227,2017-12-02,2023-02-03,0
CUST00252,54.0,Male,Ahmedabad,6.0,4.0,1.0,1.0,0.0,136519.33,84902.77,65.0,5597.04,0.0,651.0,47.0,0,18.0,1.0,0.0,0.239,2022-09-22,2021-10-12,0
CUST00253,70.0,Male,Bangalore,0.0,1.0,1.0,1.0,538.0,133171.4,43055.44,44.0,9020.51,0.0,129.0,17.0,YES,8.0,1.0,0.0,0.472,2020-04-04,2025-01-23,0
CUST00254,55.0,Male,,12.0,1.0,1.0,1.0,665.0,54708.89,68001.3,16.0,100.0,0.0,567.0,13.0,YES,28.0,0.0,0.0,,2015-02-10,2021-06-15,0
CUST00255,22.0,Male,Ahmedabad,2.0,1.0,1.0,1.0,544.0,69558.73,47865.35,8.0,9468.53,1.0,234.0,18.0,NO,11.0,0.0,0.0,,2022-06-23,2022-08-27,1
CUST00256,36.0,Female,Chennai,,1.0,0.0,0.0,663.0,140321.1,54985.88,65.0,12334.44,1.0,599.0,7.0,1,25.0,0.0,0.0,,2023-01-09,2023-09-23,0
CUST00257,58.0,Female,Chennai,0.0,1.0,1.0,1.0,760.0,,24691.85,62.0,16491.19,2.0,632.0,29.0,NO,27.0,1.0,0.0,0.571,2015-03-24,2023-07-04,0
CUST00258,33.0,Male,Bangalore,12.0,1.0,1.0,1.0,628.0,4118.52,36199.18,2.0,,0.0,656.0,53.0,1,19.0,0.0,0.0,,2023-01-10,2024-07-13,0
CUST00259,48.0,female,Ahmedabad,10.0,3.0,0.0,1.0,556.0,52714.57,110783.42,76.0,100.0,3.0,706.0,11.0,NO,23.0,0.0,0.0,,2016-03-13,2022-02-06,1
CUST00260,52.0,,Ahmedabad,10.0,1.0,1.0,0.0,640.0,196009.95,88283.02,78.0,14958.89,0.0,505.0,,1,20.0,1.0,0.0,0.255,2022-01-31,2023-04-23,0
CUST00261,30.0,Female,Pune,6.0,1.0,1.0,0.0,583.0,125030.4,54879.48,56.0,15334.75,1.0,584.0,,YES,5.0,0.0,0.0,,2016-12-27,2024-02-25,0
CUST00262,41.0,Male,Ahmedabad,3.0,2.0,0.0,0.0,698.0,36534.44,33878.73,17.0,3396.82,0.0,162.0,47.0,1,2.0,1.0,0.0,0.09,2016-04-17,2023-08-16,0
CUST00263,18.0,Male,Ahmedabad,2.0,2.0,1.0,0.0,638.0,5357.14,58784.12,61.0,5996.9,1.0,484.0,27.0,1,12.0,0.0,0.0,,2015-10-29,2023-05-25,1
CUST00264,29.0,Male,Delhi,9.0,4.0,0.0,1.0,787.0,81050.46,10000.0,7.0,15195.34,0.0,556.0,50.0,YES,12.0,0.0,0.0,,2017-04-12,2023-05-02,0
CUST00265,39.0,FEMALE,Chennai,8.0,2.0,1.0,1.0,743.0,143898.28,80065.22,34.0,8277.8,1.0,325.0,37.0,YES,8.0,0.0,0.0,,2016-11-03,2023-06-21,0
CUST00266,26.0,Male,Kolkata,0.0,2.0,1.0,1.0,638.0,87477.7,112818.86,60.0,5062.31,1.0,655.0,8.0,NO,3.0,0.0,0.0,,2020-03-10,2024-02-06,0
CUST00267,63.0,Male,Kolkata,7.0,1.0,1.0,1.0,707.0,44281.21,169678.91,22.0,4242.71,0.0,266.0,,NO,28.0,0.0,0.0,,2023-06-13,2022-08-30,0
CUST00268,23.0,Female,Pune,0.0,1.0,1.0,1.0,619.0,10532.13,30869.65,22.0,21172.96,,,4.0,NO,13.0,0.0,0.0,,2015-07-15,2023-07-02,0
CUST00269,36.0,M,Chennai,12.0,1.0,1.0,1.0,653.0,193326.84,111152.1,21.0,11937.39,2.0,426.0,10.0,YES,29.0,0.0,0.0,,2021-09-03,2021-05-04,0
CUST00270,44.0,Female,Chennai,13.0,,1.0,1.0,621.0,25832.51,46711.54,13.0,6606.99,2.0,499.0,,0,13.0,0.0,0.0,,2020-03-01,2023-07-02,0
CUST00271,,Female,Mumbai,4.0,1.0,1.0,0.0,711.0,20317.82,,70.0,15143.12,1.0,396.0,21.0,0,21.0,1.0,0.0,0.243,2015-01-08,2021-02-10,0
CUST00272,23.0,Male,,9.0,2.0,1.0,1.0,765.0,135415.42,29844.07,44.0,7548.84,0.0,580.0,52.0,1,27.0,0.0,0.0,,2015-03-04,2024-09-15,1
CUST00273,,Male,Pune,7.0,1.0,1.0,0.0,714.0,317996.76,,31.0,14057.05,0.0,38.0,15.0,NO,14.0,0.0,0.0,,2018-10-30,2022-05-27,0
CUST00274,42.0,Male,Pune,5.0,4.0,1.0,1.0,724.0,86342.49,37768.26,25.0,10906.16,0.0,695.0,39.0,0,5.0,1.0,0.0,0.268,2020-09-25,2021-05-03,0
